VendorNumber,VendorName,Brand,Description,Actual_Price,PurchasePrice,Volume,TotalsalesQuantity,TotalsalesDollers,TotalsalesPrice,TotalsalesExciseTax,TotalpurchaseQuantity,TotalPurchaseDollars,FreightCost,GrossProfit,StockturnOver,SalesPurchaseRate
1128,"BROWN-FORMAN CORP",3947,"Herradura Anejo Tequila",45.99,34.84,750,1621,76814.79000000014,64265.45999999914,1278.4899999999793,1006122,13529433.080000006,68601.68000000001,-13452618.290000005,0.0016111366216025492,0.005677605968098709
12546,"JIM BEAM BRANDS COMPANY",3951,"Hornitos Reposado Tequila",2.49,1.83,50,13979,34807.710000000654,13605.359999998995,722.9200000000078,2737165,24203151.05000001,123880.96999999999,-24168343.340000007,0.005107108997813431,0.0014381478646351977
8112,"MOET HENNESSY USA INC",3952,"Belvedere Mango Passion",22.99,16.42,750,1119,23559.81000000016,17308.889999999945,882.1899999999995,427867,9472995.2,48347.26,-9449435.389999999,0.002615298679262481,0.002487049713695639
12546,"JIM BEAM BRANDS COMPANY",3959,"Hornitos Black Barrel",24.99,18.24,750,4266,113048.3400000045,85767.77000000222,3362.7599999999625,2737165,24203151.05000001,123880.96999999999,-24090102.710000005,0.0015585468906697258,0.0046708108281629905
8004,"SAZERAC CO INC",3960,"Tortilla Gold Tequila Liquer",11.99,9.52,1750,20143,258592.56999999288,106833.8900000135,37013.119999996365,1417727,9916770.259999998,50293.62000000002,-9658177.690000005,0.014207953999606412,0.02607628927767385
480,"BACARDI USA INC",3961,"Grey Goose La Poire Vodka",23.99,18.17,750,4625,113994.25000000402,75587.9000000004,3644.7099999999787,1427075,17624378.719999995,89286.26999999999,-17510384.46999999,0.003240894837342116,0.006467986861326596
4692,"KOBRAND CORPORATION",3962,"Vikingfjord Vodka",21.99,11.93,1750,69,1103.3100000000002,319.80000000000007,126.79000000000005,161002,1808146.3299999996,9139.38,-1807043.0199999996,0.0004285661047688849,0.0006101884464184933
3924,"HEAVEN HILL DISTILLERIES",3967,"Deep Eddy Ruby Red",15.99,11.76,750,13156,218911.43999999532,116766.29000001324,10361.17000000053,352348,2816661.9399999995,14069.869999999995,-2597750.500000004,0.037338086210223984,0.07772016829254112
7245,"PROXIMO SPIRITS INC.",3969,"Jose Cuervo Tradicional",18.49,14.67,750,4231,82979.19000000165,63269.78999999805,3335.469999999952,682042,7588029.899999999,38994.78000000001,-7505050.709999998,0.006203430287284361,0.01093553809006494
660,"SAZERAC NORTH AMERICA INC.",3970,"El Toro Gold",9.29,6.78,750,7768,72164.72000000151,44554.84000000339,6120.049999999797,503931,3537977.55,17932.329999999994,-3465812.829999998,0.015414808773423345,0.02039716730254592
9165,"ULTRA BEVERAGE COMPANY LLP",3978,"Square One Bergamot Organic",29.99,19.69,750,422,9459.779999999968,5257.679999999969,332.5800000000003,1077527,13210613.930000002,68054.70000000003,-13201154.150000002,0.0003916375181317962,0.00071607421503082
12546,"JIM BEAM BRANDS COMPANY",3980,"Hornitos Reposado Tequila",39.99,31.99,1750,15381,565522.1899999427,323365.6199999569,28264.5099999988,2737165,24203151.05000001,123880.96999999999,-23637628.860000066,0.005619317797794433,0.023365643127692768
7245,"PROXIMO SPIRITS INC.",3981,"Three Olives Berry Vodka",11.99,9.37,750,3218,40313.82000000035,24417.500000000775,2535.089999999967,682042,7588029.899999999,38994.78000000001,-7547716.079999999,0.00471818451063131,0.005312817757874195
12546,"JIM BEAM BRANDS COMPANY",3982,"Hornitos Reposado Tequila",19.99,14.38,750,22099,469603.0099999406,226692.59999997122,17402.72000000226,2737165,24203151.05000001,123880.96999999999,-23733548.040000066,0.008073682076162745,0.01940255667660019
12546,"JIM BEAM BRANDS COMPANY",3984,"Sauza Tres Generacions Anejo",44.99,32.3,750,1668,71622.32,61394.709999999206,1315.9099999999771,2737165,24203151.05000001,123880.96999999999,-24131528.730000008,0.0006093896422027901,0.0029592146845689327
3924,"HEAVEN HILL DISTILLERIES",3989,"Deep Eddy Lemon Vodka",15.99,11.93,750,8966,147676.3400000028,86892.69000000406,7061.919999999725,352348,2816661.9399999995,14069.869999999995,-2668985.599999997,0.025446433639470068,0.05242955780486842
12546,"JIM BEAM BRANDS COMPANY",3997,"Hornitos Plata Tequila",19.99,14.05,750,23007,474637.92999994336,233740.7299999698,18117.010000002578,2737165,24203151.05000001,123880.96999999999,-23728513.120000064,0.008405412169160426,0.01961058413507456
660,"SAZERAC NORTH AMERICA INC.",3998,"Monte Alban Mezcal",19.99,13.63,750,1463,26783.37000000038,20283.95000000016,1153.2299999999896,503931,3537977.55,17932.329999999994,-3511194.1799999992,0.00290317523629227,0.007570248714551731
12546,"JIM BEAM BRANDS COMPANY",3999,"Hornitos Anejo Tequila",21.99,15.93,750,3840,88961.6000000025,72114.88999999968,3028.169999999945,2737165,24203151.05000001,123880.96999999999,-24114189.450000007,0.0014029114065100205,0.003675620575858963
10754,"PERFECTA WINES",4010,"Armorik Single Malt Whiskey",59.99,45.11,750,20,1199.8,1139.81,15.789999999999992,553116,5665501.530000001,28720.52,-5664301.730000001,0.000036158780436653435,0.00021177295490025218
9165,"ULTRA BEVERAGE COMPANY LLP",4018,"Papa's Pilar Dark Rum",39.99,26.46,750,831,31220.690000000348,24565.470000000274,655.43,1077527,13210613.930000002,68054.70000000003,-13179393.240000002,0.0007712103733827551,0.0023633034895601058
9165,"ULTRA BEVERAGE COMPANY LLP",4020,"Clement Creole Shrubb Orange",28.99,15.9,750,5,144.95,115.96,3.9400000000000004,1077527,13210613.930000002,68054.70000000003,-13210468.980000002,0.000004640254954168201,0.00001097223798742864
480,"BACARDI USA INC",4025,"Bacardi Oakheart Spiced Rum",1.79,1.37,50,5437,9732.230000000074,4585.97999999992,279.6500000000052,1427075,17624378.719999995,89286.26999999999,-17614646.489999995,0.003809890860676559,0.0005522027275183336
9165,"ULTRA BEVERAGE COMPANY LLP",4034,"Pura Vida Silver Tequila",39.99,26.66,750,246,9469.539999999975,6482.309999999976,194.0299999999996,1077527,13210613.930000002,68054.70000000003,-13201144.390000002,0.00022830054374507554,0.0007168130149118645
9165,"ULTRA BEVERAGE COMPANY LLP",4040,"Clement Select Barrel Rhum",24.99,17.98,750,1052,28296.48000000036,23491.27000000032,829.7899999999952,1077527,13210613.930000002,68054.70000000003,-13182317.450000001,0.0009763096423569896,0.0021419504157745343
9165,"ULTRA BEVERAGE COMPANY LLP",4041,"Gran Patron Piedra",399.99,285.71,750,11,4399.889999999999,4399.889999999999,8.690000000000001,1077527,13210613.930000002,68054.70000000003,-13206214.040000001,0.000010208560899170044,0.00033305719350470786
12546,"JIM BEAM BRANDS COMPANY",4044,"Calico Jack Mango Rum",12.99,9.62,1750,1286,15592.139999999856,9018.569999999874,2363.4499999999916,2737165,24203151.05000001,123880.96999999999,-24187558.910000008,0.00046982918457601203,0.0006442194228259321
480,"BACARDI USA INC",4050,"Bacardi Oakheart Spiced Rum",11.99,8.72,750,6399,76882.01000000097,59128.39999999717,5044.43999999986,1427075,17624378.719999995,89286.26999999999,-17547496.709999993,0.004483996986843718,0.004362253627287067
9165,"ULTRA BEVERAGE COMPANY LLP",4054,"Patron XO Cafe Liqueur",14.99,9.41,375,3088,40611.12000000063,29199.860000001314,1210.1799999999928,1077527,13210613.930000002,68054.70000000003,-13170002.81,0.0028658214596942815,0.003074128137813246
1485,"CASTLE BRANDS CORP.",4062,"Goslings Dark'N Stormy RTD",7.99,5.83,250,5530,45436.69999999996,26995.29000000164,1443.1299999999642,105220,1679383.91,8497.589999999998,-1633947.21,0.05255654818475575,0.027055576589393407
12546,"JIM BEAM BRANDS COMPANY",4064,"Calico Jack Pin/Coc Rum",12.99,9.41,1750,7032,93850.68000000424,63689.39999999693,12924.480000000527,2737165,24203151.05000001,123880.96999999999,-24109300.370000005,0.002569081513171475,0.003877622372645739
480,"BACARDI USA INC",4066,"Bacardi Oakheart Spiced Rum",21.99,12.85,1750,10719,219417.809999994,142474.67000000953,19700.030000000257,1427075,17624378.719999995,89286.26999999999,-17404960.91,0.007511167948425976,0.012449676297014689
480,"BACARDI USA INC",4075,"Bacardi Pineapple Fusion",19.99,15.87,1750,3246,70123.54,55226.519999998985,5967.960000000193,1427075,17624378.719999995,89286.26999999999,-17554255.179999996,0.0022745826253000017,0.003978780819117578
3960,"DIAGEO NORTH AMERICA INC",4089,"Capt Morgan White",22.99,14.59,1750,8722,193553.7799999944,126808.35000001152,16030.050000000672,5459788,50959796.849999994,257032.07000000007,-50766243.07,0.0015974979248278504,0.00379816624013866
7239,"REMY COINTREAU USA INC",4091,"Mount Gay Black Barrel Rum",27.99,21.7,750,1877,52705.229999999705,40875.450000000266,1480.1399999999758,142363,3354958.28,16978.669999999995,-3302253.0500000003,0.013184605550599525,0.015709652878306345
9815,"WINE GROUP INC",4101,"Flipflop Silver Rum",11.99,6.97,750,7,62.93000000000001,62.93000000000001,5.53,888385,5258636.79,27100.409999999996,-5258573.86,0.00000787946667267007,0.000011966979754081857
3960,"DIAGEO NORTH AMERICA INC",4103,"Capt Morgan White",14.99,11.19,750,9035,129392.6500000097,90922.58000000607,7120.059999999689,5459788,50959796.849999994,257032.07000000007,-50830404.19999998,0.001654826158085259,0.0025391123591186316
9165,"ULTRA BEVERAGE COMPANY LLP",4105,"Patron XO Cafe Variety 3 Pak",6.99,5.07,50,1285,8982.149999999849,5710.829999999888,65.27999999999906,1077527,13210613.930000002,68054.70000000003,-13201631.780000001,0.0011925455232212278,0.0006799191958522285
3960,"DIAGEO NORTH AMERICA INC",4113,"Capt Morgan White",0.99,0.74,50,41287,40874.13000000021,9539.639999998366,2156.739999999949,5459788,50959796.849999994,257032.07000000007,-50918922.71999999,0.007562015228430115,0.000802085811297739
7245,"PROXIMO SPIRITS INC.",4130,"Kraken Black Spiced Rum",10.99,6.81,375,8110,88537.90000000276,65722.8799999963,3178.0499999999365,682042,7588029.899999999,38994.78000000001,-7499491.999999996,0.011890763325425708,0.011668101096966258
8150,"SEA HAGG DISTILLERY LLC",4131,"Sea Hagg Blueberry Rum",27.99,21.87,750,457,12791.429999999922,11363.939999999928,360.62000000000137,15412,188044.46,935.5199999999999,-175253.03000000006,0.029652219050090838,0.06802343445799958
3960,"DIAGEO NORTH AMERICA INC",4135,"Smirnoff Blueberry Vodka",0.99,0.78,50,138962,137572.38000000428,18979.290000001052,7284.710000000672,5459788,50959796.849999994,257032.07000000007,-50822224.46999999,0.025451903993341865,0.00269962575410079
11567,"CAMPARI AMERICA",4141,"Wild Turkey American Honey",0.99,0.71,50,18706,18518.939999999617,4028.3099999995807,977.0500000000012,501284,4141720.7100000004,20964.809999999998,-4123201.770000001,0.03731617207012392,0.004471315498238802
98450,"Serralles Usa LLC",4145,"Don Q Cristal Rum",19.99,12.68,1750,7799,132505.0100000069,83811.67000000307,14334.040000000587,10463,168993.60999999993,856.02,-36488.59999999302,0.745388511899073,0.7840829602965873
10754,"PERFECTA WINES",4148,"Fattoria de Limone",22.99,12.3,750,498,8501.019999999975,3618.8799999999806,392.4200000000007,553116,5665501.530000001,28720.52,-5657000.510000002,0.0009003536328726705,0.001500488518974943
3664,"WILLIAM GRANT & SONS INC",4149,"Sailor Jerry Spiced Navy Rum",1.49,1.16,50,45503,67799.47000000233,15506.429999998041,2378.7099999999655,302685,5960744.350000001,30234.42000000001,-5892944.879999998,0.15033120240514067,0.011374329449308176
3252,"E & J GALLO WINERY",4150,"Shellback Spiced Rum",11.99,8.63,750,470,6247.299999999973,2485.2599999999957,370.36000000000126,1858260,12289608.089999998,61966.909999999996,-12283360.789999997,0.00025292477909442165,0.0005083400507363107
9552,"M S WALKER INC",4152,"Jenkins Rum",5.99,3.75,750,18194,101506.06000000703,51776.499999996806,14329.760000001597,1372841,10935817.3,55551.819999999985,-10834311.239999995,0.013252809320234463,0.009281982060911626
9552,"M S WALKER INC",4153,"Jenkins Rum",11.99,9.59,1750,11208,138811.9200000058,77310.88000000175,20596.430000000048,1372841,10935817.3,55551.819999999985,-10797005.379999995,0.008164091835835323,0.012693328371534316
3960,"DIAGEO NORTH AMERICA INC",4157,"Smirnoff Green Apple Vodka",0.99,0.72,50,142637,141210.63000000486,19061.460000001185,7477.770000000691,5459788,50959796.849999994,257032.07000000007,-50818586.21999999,0.02612500705155585,0.0027710202694814093
7245,"PROXIMO SPIRITS INC.",4174,"Kraken Black Spiced Rum",29.99,21.59,1750,7883,230394.16999999373,167079.95999999857,14489.630000000658,682042,7588029.899999999,38994.78000000001,-7357635.730000006,0.011557939247143137,0.03036284424762134
3924,"HEAVEN HILL DISTILLERIES",4176,"Blackheart Spiced Rum",10.99,8.02,750,6646,76507.54000000111,55411.0399999979,5237.789999999862,352348,2816661.9399999995,14069.869999999995,-2740154.3999999985,0.018862034125353346,0.02716248581823104
1655,"FABRIZIA SPIRITS LLC",4178,"Fabrizia Limoncello",10.99,7.46,375,5198,55487.01999999931,36286.80000000151,2038.100000000109,28071,358390.6200000001,1824.8900000000006,-302903.6000000008,0.18517331053400307,0.15482274619798725
480,"BACARDI USA INC",4179,"Bacardi Dragon Berry Rum",19.99,15.14,1750,6719,144216.81000000416,98570.23000000608,12349.370000000508,1427075,17624378.719999995,89286.26999999999,-17480161.909999993,0.004708231872886849,0.008182802485760712
660,"SAZERAC NORTH AMERICA INC.",4181,"Calypso Spiced Rum",11.99,9.37,1750,16430,189110.7000000005,105768.26000001543,30190.63999999833,503931,3537977.55,17932.329999999994,-3348866.849999999,0.03260366994687765,0.05345163934123904
7245,"PROXIMO SPIRITS INC.",4187,"Kraken Black Spiced Rum",17.99,12.85,750,9737,190625.6299999977,128262.65000001385,7673.109999999665,682042,7588029.899999999,38994.78000000001,-7397404.270000001,0.014276246917345267,0.02512188703948013
4425,"MARTIGNETTI COMPANIES",4190,"Boca Loca Cachaca",24.99,19.52,750,536,10766.639999999961,5000.609999999967,422.3700000000012,2640411,27861690.019999996,144929.24,-27850923.379999995,0.00020299869982362594,0.00038643169141108557
12546,"JIM BEAM BRANDS COMPANY",4194,"Calico Jack Coconut Rum",12.99,9.48,1750,13415,179783.84999999864,98404.68000000936,24651.49999999936,2737165,24203151.05000001,123880.96999999999,-24023367.20000001,0.004901056384982272,0.0074281175053856705
12546,"JIM BEAM BRANDS COMPANY",4195,"Calico Jack Spiced Rum No 94",10.99,8.65,750,5342,61012.579999998765,50243.17999999888,4212.419999999927,2737165,24203151.05000001,123880.96999999999,-24142138.47000001,0.001951654357702221,0.002520852754831638
480,"BACARDI USA INC",4196,"Bacardi Dragon Berry Rum",11.99,7.46,750,10497,120103.03000000746,72288.0299999995,8269.709999999674,1427075,17624378.719999995,89286.26999999999,-17504275.689999986,0.007355604996233555,0.006814596526101403
3664,"WILLIAM GRANT & SONS INC",4197,"Sailor Jerry Spiced Rum Trav",18.99,13.07,750,3501,60671.98999999897,48526.0599999995,2760.6199999999435,302685,5960744.350000001,30234.42000000001,-5900072.360000001,0.011566480003964517,0.010178592879931005
3664,"WILLIAM GRANT & SONS INC",4198,"Sailor Jerry Spiced Navy Rum",24.99,17.51,1750,23008,575754.9199999277,288223.9799999523,42276.15999999354,302685,5960744.350000001,30234.42000000001,-5384989.430000072,0.07601301683268084,0.09659111114200489
12546,"JIM BEAM BRANDS COMPANY",4199,"Sauza Blanco Tequila",23.99,16.92,1750,9217,208875.82999999486,130690.44000001326,16938.880000000605,2737165,24203151.05000001,123880.96999999999,-23994275.220000014,0.003367352717136161,0.008630108929555881
480,"BACARDI USA INC",4200,"Bacardi Grand Melon",11.99,7.68,750,2165,24690.35000000019,15974.379999999737,1706.01999999998,1427075,17624378.719999995,89286.26999999999,-17599688.369999994,0.0015170891508855526,0.0014009203043271984
12546,"JIM BEAM BRANDS COMPANY",4201,"Calico Jack Silver Rum",12.99,9.55,1750,9031,118800.69000000847,78179.61000000134,16597.80000000067,2737165,24203151.05000001,123880.96999999999,-24084350.36,0.003299399195883332,0.0049084802947593235
480,"BACARDI USA INC",4204,"Bacardi Coco Rum",11.99,7.74,750,6521,72356.79000000034,42292.8500000002,5138.189999999911,1427075,17624378.719999995,89286.26999999999,-17552021.929999996,0.0045694865371476625,0.0041054945056242164
12546,"JIM BEAM BRANDS COMPANY",4211,"Cruzan Passion Fruit Rum",9.99,7.8,750,4176,41904.240000000216,25016.110000001077,3289.49999999999,2737165,24203151.05000001,123880.96999999999,-24161246.81000001,0.0015256661545796472,0.001731354727879542
3664,"WILLIAM GRANT & SONS INC",4218,"Sailor Jerry Spiced Navy Rum",16.99,12.31,750,16583,286511.1699999858,165062.819999999,13062.310000001096,302685,5960744.350000001,30234.42000000001,-5674233.180000015,0.05478632902192048,0.048066340909249994
7153,"PINE STATE TRADING CO",4219,"Commander Quincy's Rum Toddy",13.99,10.68,750,495,6925.049999999969,3847.249999999973,390.13000000000073,424427,3129071.589999999,15884.819999999998,-3122146.539999999,0.0011662782999196564,0.0022131324902029395
480,"BACARDI USA INC",4221,"Bacardi Gold Rum Traveler",17.99,12.94,1750,11823,213320.76999999894,93253.86000000562,21724.909999999923,1427075,17624378.719999995,89286.26999999999,-17411057.949999996,0.008284778305274776,0.012103732755011917
480,"BACARDI USA INC",4222,"Bacardi Gold Rum",11.99,7.99,750,20910,229242.89999999647,103863.97000001374,16470.680000001743,1427075,17624378.719999995,89286.26999999999,-17395135.82,0.014652348334880787,0.0130071478627416
480,"BACARDI USA INC",4223,"Bacardi Gold Rum",19.99,14.92,1750,13505,288560.94999998657,168313.86999999732,24818.009999999333,1427075,17624378.719999995,89286.26999999999,-17335817.770000007,0.009463412925038979,0.016372829623351775
1485,"CASTLE BRANDS CORP.",4224,"Goslings Black Seal Rum 80",14.99,11.44,750,13082,212285.17999999563,122716.60000001565,10304.540000000357,105220,1679383.91,8497.589999999998,-1467098.7300000042,0.12432997528986885,0.12640658204233696
1485,"CASTLE BRANDS CORP.",4225,"Goslings Black Seal Bermuda",24.99,18.37,1750,20179,522535.2099999529,230329.07999997635,37080.61999999599,105220,1679383.91,8497.589999999998,-1156848.700000047,0.19177912944307166,0.3111469669850254
480,"BACARDI USA INC",4226,"Bacardi Superior Rum Trav",13.99,7.68,750,25990,300152.09999997774,156776.3300000029,20464.310000002824,1427075,17624378.719999995,89286.26999999999,-17324226.620000016,0.01821207715081548,0.017030506707131056
480,"BACARDI USA INC",4227,"Bacardi Superior Rum Trav",17.99,14.17,1750,75147,1323223.529999905,177578.64999999318,138074.08999999802,1427075,17624378.719999995,89286.26999999999,-16301155.19000009,0.0526580593171347,0.07507915887544576
